,TRANSFORMATION,SOURCE_FIELD,SOURCE_NODE,TARGET_FIELD,TARGET_NODE,LINK_VALUE,ROW_ID,COLOR
811,,CustomerName,87,CustomerName,88,1,811,aliceblue
812,,CustomerNumber,87,Customer,88,1,812,aliceblue
813,,DATE_SAP,69,DATE_SAP,89,1,813,aliceblue
814,,YEAR,69,YEAR,89,1,814,aliceblue
815,,QUARTER,69,QUARTER,89,1,815,aliceblue
816,,MONTH,69,MONTH,89,1,816,aliceblue
817,,WEEK,69,WEEK,89,1,817,aliceblue
818,,WEEK_YEAR,69,WEEK_YEAR,89,1,818,aliceblue
819,,DAY_OF_WEEK,69,DAY_OF_WEEK,89,1,819,aliceblue
820,,DAY,69,DAY,89,1,820,aliceblue
821,,CALQUARTER,69,CALQUARTER,89,1,821,aliceblue
822,,CALMONTH,69,CALMONTH,89,1,822,aliceblue
823,,CALWEEK,69,CALWEEK,89,1,823,aliceblue
824,,InvoiceListBillingDate,88,InvoiceListBillingDate,90,1,824,aliceblue
825,,BillingDocument,88,BillingDocument,90,1,825,aliceblue
826,,BillingDocumentItem,88,BillingDocumentItem,90,1,826,aliceblue
827,,BillingQuantityUnit,88,BillingQuantityUnit,90,1,827,aliceblue
828,,BillingToBaseQuantityNumrtr,88,BillingToBaseQuantityNumrtr,90,1,828,aliceblue
829,,BillingToBaseQuantityDnmntr,88,BillingToBaseQuantityDnmntr,90,1,829,aliceblue
830,,BaseUnit,88,BaseUnit,90,1,830,aliceblue
831,,ItemWeightUnit,88,ItemWeightUnit,90,1,831,aliceblue
832,,ItemVolumeUnit,88,ItemVolumeUnit,90,1,832,aliceblue
833,,PricingDate,88,PricingDate,90,1,833,aliceblue
834,,ServicesRenderedDate,88,ServicesRenderedDate,90,1,834,aliceblue
835,,PriceDetnExchangeRate,88,PriceDetnExchangeRate,90,1,835,aliceblue
836,,ReferenceSDDocument,88,ReferenceSDDocument,90,1,836,aliceblue
837,,SalesDocument,88,SalesDocument,90,1,837,aliceblue
838,,SalesDocumentItem,88,SalesDocumentItem,90,1,838,aliceblue
839,,Material,88,Material,90,1,839,aliceblue
840,,Batch,88,Batch,90,1,840,aliceblue
841,,MaterialGroup,88,MaterialGroup,90,1,841,aliceblue
842,,SalesDocumentItemCategory,88,SalesDocumentItemCategory,90,1,842,aliceblue
843,,SalesDocumentItemType,88,SalesDocumentItemType,90,1,843,aliceblue
844,,ProductHierarchyNode,88,ProductHierarchyNode,90,1,844,aliceblue
845,,RebateBasisAmount,88,RebateBasisAmount,90,1,845,aliceblue
846,,ItemGrossWeight,88,ItemGrossWeight,90,1,846,aliceblue
847,,ItemGrossAmountOfBillingDoc,88,ItemGrossAmountOfBillingDoc,90,1,847,aliceblue
848,,BillingQuantity,88,BillingQuantity,90,1,848,aliceblue
849,,BillingQuantityInBaseUnit,88,BillingQuantityInBaseUnit,90,1,849,aliceblue
850,,Subtotal1Amount,88,Subtotal1Amount,90,1,850,aliceblue
851,,Subtotal2Amount,88,Subtotal2Amount,90,1,851,aliceblue
852,,Subtotal3Amount,88,Subtotal3Amount,90,1,852,aliceblue
853,,Subtotal4Amount,88,Subtotal4Amount,90,1,853,aliceblue
854,,Subtotal5Amount,88,Subtotal5Amount,90,1,854,aliceblue
855,,Subtotal6Amount,88,Subtotal6Amount,90,1,855,aliceblue
856,,MRPRequiredQuantityInBaseUnit,88,MRPRequiredQuantityInBaseUnit,90,1,856,aliceblue
857,,TaxAmount,88,TaxAmount,90,1,857,aliceblue
858,,ItemNetAmountOfBillingDoc,88,ItemNetAmountOfBillingDoc,90,1,858,aliceblue
859,,ItemNetWeight,88,ItemNetWeight,90,1,859,aliceblue
860,,EligibleAmountForCashDiscount,88,EligibleAmountForCashDiscount,90,1,860,aliceblue
861,,CostAmount,88,CostAmount,90,1,861,aliceblue
862,,PricingScaleQuantityInBaseUnit,88,PricingScaleQuantityInBaseUnit,90,1,862,aliceblue
863,,ItemVolume,88,ItemVolume,90,1,863,aliceblue
864,,BillingDocument_1,88,BillingDocument_1,90,1,864,aliceblue
865,,CompanyCode,88,CompanyCode,90,1,865,aliceblue
866,,SalesDistrict,88,SalesDistrict,90,1,866,aliceblue
867,,CreationDate,88,CreationDate,90,1,867,aliceblue
868,,CreatedByUser,88,CreatedByUser,90,1,868,aliceblue
869,,BillingDocumentType,88,BillingDocumentType,90,1,869,aliceblue
870,,BillingDocumentCategory,88,BillingDocumentCategory,90,1,870,aliceblue
871,,IncotermsClassification,88,IncotermsClassification,90,1,871,aliceblue
872,,IncotermsTransferLocation,88,IncotermsTransferLocation,90,1,872,aliceblue
873,,CustomerGroup,88,CustomerGroup,90,1,873,aliceblue
874,,SoldToParty,88,SoldToParty,90,1,874,aliceblue
875,,PayerParty,88,PayerParty,90,1,875,aliceblue
876,,AccountingExchangeRate,88,AccountingExchangeRate,90,1,876,aliceblue
877,,ExchangeRateType,88,ExchangeRateType,90,1,877,aliceblue
878,,Division,88,Division,90,1,878,aliceblue
879,,StatisticsCurrency,88,StatisticsCurrency,90,1,879,aliceblue
880,,SDDocumentCategory,88,SDDocumentCategory,90,1,880,aliceblue
881,,SalesOrganization,88,SalesOrganization,90,1,881,aliceblue
882,,DistributionChannel,88,DistributionChannel,90,1,882,aliceblue
883,,TransactionCurrency,88,TransactionCurrency,90,1,883,aliceblue
884,,SalesOrgCompCode,88,SalesOrgCompCode,90,1,884,aliceblue
885,,Customer,88,Customer,90,1,885,aliceblue
886,,Country,88,Country,90,1,886,aliceblue
887,,FiscalYearVariant,88,FiscalYearVariant,90,1,887,aliceblue
888,,SalesOrganizationCurrency,88,SalesOrganizationCurrency,90,1,888,aliceblue
889,,SalesOrganizationName,88,SalesOrganizationName,90,1,889,aliceblue
890,,MaterialType,88,MaterialType,90,1,890,aliceblue
891,,MaterialBaseUnit,88,MaterialBaseUnit,90,1,891,aliceblue
892,,ProductHierarchy,88,ProductHierarchy,90,1,892,aliceblue
893,,MaterialCategory,88,MaterialCategory,90,1,893,aliceblue
894,,MaterialName,88,MaterialName,90,1,894,aliceblue
895,,Currency,88,Currency,90,1,895,aliceblue
896,,ChartOfAccounts,88,ChartOfAccounts,90,1,896,aliceblue
897,,CreditControlArea,88,CreditControlArea,90,1,897,aliceblue
898,,Company,88,Company,90,1,898,aliceblue
899,,CompanyCodeName,88,CompanyCodeName,90,1,899,aliceblue
900,,MaterialGroupText,88,MaterialGroupText,90,1,900,aliceblue
901,,BillingCategoryText,88,BillingCategoryText,90,1,901,aliceblue
902,,CustomerNumberSoldTo,88,CustomerNumberSoldTo,90,1,902,aliceblue
903,,SoldToAddress,88,SoldToAddress,90,1,903,aliceblue
904,,SoldToCountry,88,SoldToCountry,90,1,904,aliceblue
905,,SoldToRegion,88,SoldToRegion,90,1,905,aliceblue
906,,SoldToCustomerAccountGroup,88,SoldToCustomerAccountGroup,90,1,906,aliceblue
907,,SoldToCity,88,SoldToCity,90,1,907,aliceblue
908,,SoldToCustomerName,88,SoldToCustomerName,90,1,908,aliceblue
909,,PayerAddress,88,PayerAddress,90,1,909,aliceblue
910,,PayerCountry,88,PayerCountry,90,1,910,aliceblue
911,,PayerRegion,88,PayerRegion,90,1,911,aliceblue
912,,PayerCity,88,PayerCity,90,1,912,aliceblue
913,,PayerCustomerName,88,PayerCustomerName,90,1,913,aliceblue
914,,PayerCustomerAccountGroup,88,PayerCustomerAccountGroup,90,1,914,aliceblue
915,,CustomerAddress,88,CustomerAddress,90,1,915,aliceblue
916,,CostomerCountry,88,CostomerCountry,90,1,916,aliceblue
917,,CustomerRegion,88,CustomerRegion,90,1,917,aliceblue
918,,CustomerAccountGroup,88,CustomerAccountGroup,90,1,918,aliceblue
919,,CustomerCity,88,CustomerCity,90,1,919,aliceblue
920,,CustomerName,88,CustomerName,90,1,920,aliceblue
921,,YEAR,89,YEAR,90,1,921,aliceblue
922,,QUARTER,89,QUARTER,90,1,922,aliceblue
923,,MONTH,89,MONTH,90,1,923,aliceblue
924,,WEEK,89,WEEK,90,1,924,aliceblue
925,,WEEK_YEAR,89,WEEK_YEAR,90,1,925,aliceblue
926,,DAY_OF_WEEK,89,DAY_OF_WEEK,90,1,926,aliceblue
927,,DAY,89,DAY,90,1,927,aliceblue
928,,CALQUARTER,89,CALQUARTER,90,1,928,aliceblue
929,,CALMONTH,89,CALMONTH,90,1,929,aliceblue
930,,CALWEEK,89,CALWEEK,90,1,930,aliceblue
931,,DATE_SAP,89,InvoiceListBillingDate,90,1,931,aliceblue
932,,BillingDocument,90,BillingDocument,91,1,932,aliceblue
933,,BillingDocumentItem,90,BillingDocumentItem,91,1,933,aliceblue
934,,BillingQuantityUnit,90,BillingQuantityUnit,91,1,934,aliceblue
935,,BaseUnit,90,BaseUnit,91,1,935,aliceblue
936,,ItemWeightUnit,90,ItemWeightUnit,91,1,936,aliceblue
937,,ItemVolumeUnit,90,ItemVolumeUnit,91,1,937,aliceblue
938,,PricingDate,90,PricingDate,91,1,938,aliceblue
939,,ServicesRenderedDate,90,ServicesRenderedDate,91,1,939,aliceblue
940,,ReferenceSDDocument,90,ReferenceSDDocument,91,1,940,aliceblue
941,,SalesDocument,90,SalesDocument,91,1,941,aliceblue
942,,SalesDocumentItem,90,SalesDocumentItem,91,1,942,aliceblue
943,,Material,90,Material,91,1,943,aliceblue
944,,Batch,90,Batch,91,1,944,aliceblue
945,,MaterialGroup,90,MaterialGroup,91,1,945,aliceblue
946,,SalesDocumentItemCategory,90,SalesDocumentItemCategory,91,1,946,aliceblue
947,,SalesDocumentItemType,90,SalesDocumentItemType,91,1,947,aliceblue
948,,ProductHierarchyNode,90,ProductHierarchyNode,91,1,948,aliceblue
949,,HeaderBillingDocument,90,HeaderBillingDocument,91,1,949,aliceblue
950,,CompanyCode,90,CompanyCode,91,1,950,aliceblue
951,,SalesDistrict,90,SalesDistrict,91,1,951,aliceblue
952,,CreationDate,90,CreationDate,91,1,952,aliceblue
953,,CreatedByUser,90,CreatedByUser,91,1,953,aliceblue
954,,BillingDocumentType,90,BillingDocumentType,91,1,954,aliceblue
955,,InvoiceListBillingDate,90,InvoiceListBillingDate,91,1,955,aliceblue
956,,BillingDocumentCategory,90,BillingDocumentCategory,91,1,956,aliceblue
957,,IncotermsClassification,90,IncotermsClassification,91,1,957,aliceblue
958,,IncotermsTransferLocation,90,IncotermsTransferLocation,91,1,958,aliceblue
959,,CustomerGroup,90,CustomerGroup,91,1,959,aliceblue
960,,SoldToParty,90,SoldToParty,91,1,960,aliceblue
961,,PayerParty,90,PayerParty,91,1,961,aliceblue
962,,ExchangeRateType,90,ExchangeRateType,91,1,962,aliceblue
963,,Division,90,Division,91,1,963,aliceblue
964,,StatisticsCurrency,90,StatisticsCurrency,91,1,964,aliceblue
965,,SDDocumentCategory,90,SDDocumentCategory,91,1,965,aliceblue
966,,SalesOrganization,90,SalesOrganization,91,1,966,aliceblue
967,,DistributionChannel,90,DistributionChannel,91,1,967,aliceblue
968,,TransactionCurrency,90,TransactionCurrency,91,1,968,aliceblue
969,,SalesOrgCompCode,90,SalesOrgCompCode,91,1,969,aliceblue
970,,Customer,90,Customer,91,1,970,aliceblue
971,,Country,90,Country,91,1,971,aliceblue
972,,FiscalYearVariant,90,FiscalYearVariant,91,1,972,aliceblue
973,,SalesOrganizationCurrency,90,SalesOrganizationCurrency,91,1,973,aliceblue
974,,SalesOrganizationName,90,SalesOrganizationName,91,1,974,aliceblue
975,,MaterialType,90,MaterialType,91,1,975,aliceblue
976,,MaterialBaseUnit,90,MaterialBaseUnit,91,1,976,aliceblue
977,,ProductHierarchy,90,ProductHierarchy,91,1,977,aliceblue
978,,MaterialCategory,90,MaterialCategory,91,1,978,aliceblue
979,,MaterialName,90,MaterialName,91,1,979,aliceblue
980,,Currency,90,Currency,91,1,980,aliceblue
981,,ChartOfAccounts,90,ChartOfAccounts,91,1,981,aliceblue
982,,CreditControlArea,90,CreditControlArea,91,1,982,aliceblue
983,,Company,90,Company,91,1,983,aliceblue
984,,CompanyCodeName,90,CompanyCodeName,91,1,984,aliceblue
985,,MaterialGroupText,90,MaterialGroupText,91,1,985,aliceblue
986,,BillingCategoryText,90,BillingCategoryText,91,1,986,aliceblue
987,,CustomerNumberSoldTo,90,CustomerNumberSoldTo,91,1,987,aliceblue
988,,SoldToAddress,90,SoldToAddress,91,1,988,aliceblue
989,,SoldToCountry,90,SoldToCountry,91,1,989,aliceblue
990,,SoldToRegion,90,SoldToRegion,91,1,990,aliceblue
991,,SoldToCustomerAccountGroup,90,SoldToCustomerAccountGroup,91,1,991,aliceblue
992,,SoldToCity,90,SoldToCity,91,1,992,aliceblue
993,,SoldToCustomerName,90,SoldToCustomerName,91,1,993,aliceblue
994,,PayerAddress,90,PayerAddress,91,1,994,aliceblue
995,,PayerCountry,90,PayerCountry,91,1,995,aliceblue
996,,PayerRegion,90,PayerRegion,91,1,996,aliceblue
997,,PayerCity,90,PayerCity,91,1,997,aliceblue
998,,PayerCustomerName,90,PayerCustomerName,91,1,998,aliceblue
999,,PayerCustomerAccountGroup,90,PayerCustomerAccountGroup,91,1,999,aliceblue
1000,,CustomerAddress,90,CustomerAddress,91,1,1000,aliceblue
1001,,CostomerCountry,90,CostomerCountry,91,1,1001,aliceblue
1002,,CustomerRegion,90,CustomerRegion,91,1,1002,aliceblue
1003,,CustomerAccountGroup,90,CustomerAccountGroup,91,1,1003,aliceblue
1004,,CustomerCity,90,CustomerCity,91,1,1004,aliceblue
1005,,CustomerName,90,CustomerName,91,1,1005,aliceblue
1006,,Year,90,Year,91,1,1006,aliceblue
1007,,Quarter,90,Quarter,91,1,1007,aliceblue
1008,,Month,90,Month,91,1,1008,aliceblue
1009,,WEEK,90,WEEK,91,1,1009,aliceblue
1010,,WEEK_YEAR,90,WEEK_YEAR,91,1,1010,aliceblue
1011,,DAY_OF_WEEK,90,DAY_OF_WEEK,91,1,1011,aliceblue
1012,,DAY,90,DAY,91,1,1012,aliceblue
1013,,CALQUARTER,90,CALQUARTER,91,1,1013,aliceblue
1014,,CALMONTH,90,CALMONTH,91,1,1014,aliceblue
1015,,CALWEEK,90,CALWEEK,91,1,1015,aliceblue
1016,,MonthName,90,MonthName,91,1,1016,aliceblue
1017,,Date,90,Date,91,1,1017,aliceblue
