,TRANSFORMATION,SOURCE_FIELD,SOURCE_NODE,TARGET_FIELD,TARGET_NODE,LINK_VALUE,ROW_ID,COLOR
793,,TransactionCurrency,130,TransactionCurrency,132,1,793,aliceblue
794,,SalesOrgCompCode,130,SalesOrgCompCode,132,1,794,aliceblue
795,,Country,130,Country,132,1,795,aliceblue
796,,FiscalYearVariant,130,FiscalYearVariant,132,1,796,aliceblue
797,,SalesOrganizationCurrency,130,SalesOrganizationCurrency,132,1,797,aliceblue
798,,SalesOrganizationName,130,SalesOrganizationName,132,1,798,aliceblue
799,,MaterialType,130,MaterialType,132,1,799,aliceblue
800,,MaterialBaseUnit,130,MaterialBaseUnit,132,1,800,aliceblue
801,,ProductHierarchy,130,ProductHierarchy,132,1,801,aliceblue
802,,MaterialCategory,130,MaterialCategory,132,1,802,aliceblue
803,,MaterialName,130,MaterialName,132,1,803,aliceblue
804,,Currency,130,Currency,132,1,804,aliceblue
805,,ChartOfAccounts,130,ChartOfAccounts,132,1,805,aliceblue
806,,CreditControlArea,130,CreditControlArea,132,1,806,aliceblue
807,,Company,130,Company,132,1,807,aliceblue
808,,CompanyCodeName,130,CompanyCodeName,132,1,808,aliceblue
809,,MaterialGroupText,130,MaterialGroupText,132,1,809,aliceblue
810,,BillingCategoryText,130,BillingCategoryText,132,1,810,aliceblue
811,,CustomerNumberSoldTo,130,CustomerNumberSoldTo,132,1,811,aliceblue
812,,SoldToAddress,130,SoldToAddress,132,1,812,aliceblue
813,,SoldToCountry,130,SoldToCountry,132,1,813,aliceblue
814,,SoldToRegion,130,SoldToRegion,132,1,814,aliceblue
815,,SoldToCustomerAccountGroup,130,SoldToCustomerAccountGroup,132,1,815,aliceblue
816,,SoldToCity,130,SoldToCity,132,1,816,aliceblue
817,,SoldToCustomerName,130,SoldToCustomerName,132,1,817,aliceblue
818,,PayerAddress,130,PayerAddress,132,1,818,aliceblue
819,,PayerCountry,130,PayerCountry,132,1,819,aliceblue
820,,PayerRegion,130,PayerRegion,132,1,820,aliceblue
821,,PayerCity,130,PayerCity,132,1,821,aliceblue
822,,PayerCustomerName,130,PayerCustomerName,132,1,822,aliceblue
823,,PayerCustomerAccountGroup,130,PayerCustomerAccountGroup,132,1,823,aliceblue
824,,VBTYP,130,VBTYP,132,1,824,aliceblue
825,,ANZFKPOS,130,ANZFKPOS,132,1,825,aliceblue
826,,CustomerAddress,131,CustomerAddress,132,1,826,aliceblue
827,,CostomerCountry,131,CostomerCountry,132,1,827,aliceblue
828,,CustomerRegion,131,CustomerRegion,132,1,828,aliceblue
829,,CustomerAccountGroup,131,CustomerAccountGroup,132,1,829,aliceblue
830,,CustomerCity,131,CustomerCity,132,1,830,aliceblue
831,,CustomerName,131,CustomerName,132,1,831,aliceblue
832,,CustomerNumber,131,Customer,132,1,832,aliceblue
833,,DATE_SAP,69,DATE_SAP,133,1,833,aliceblue
834,,YEAR,69,YEAR,133,1,834,aliceblue
835,,QUARTER,69,QUARTER,133,1,835,aliceblue
836,,MONTH,69,MONTH,133,1,836,aliceblue
837,,WEEK,69,WEEK,133,1,837,aliceblue
838,,WEEK_YEAR,69,WEEK_YEAR,133,1,838,aliceblue
839,,DAY_OF_WEEK,69,DAY_OF_WEEK,133,1,839,aliceblue
840,,DAY,69,DAY,133,1,840,aliceblue
841,,CALQUARTER,69,CALQUARTER,133,1,841,aliceblue
842,,CALMONTH,69,CALMONTH,133,1,842,aliceblue
843,,CALWEEK,69,CALWEEK,133,1,843,aliceblue
844,,InvoiceListBillingDate,132,InvoiceListBillingDate,134,1,844,aliceblue
845,,BillingDocument,132,BillingDocument,134,1,845,aliceblue
846,,BillingDocumentItem,132,BillingDocumentItem,134,1,846,aliceblue
847,,BillingQuantityUnit,132,BillingQuantityUnit,134,1,847,aliceblue
848,,BillingToBaseQuantityNumrtr,132,BillingToBaseQuantityNumrtr,134,1,848,aliceblue
849,,BillingToBaseQuantityDnmntr,132,BillingToBaseQuantityDnmntr,134,1,849,aliceblue
850,,BaseUnit,132,BaseUnit,134,1,850,aliceblue
851,,ItemWeightUnit,132,ItemWeightUnit,134,1,851,aliceblue
852,,ItemVolumeUnit,132,ItemVolumeUnit,134,1,852,aliceblue
853,,PricingDate,132,PricingDate,134,1,853,aliceblue
854,,ServicesRenderedDate,132,ServicesRenderedDate,134,1,854,aliceblue
855,,PriceDetnExchangeRate,132,PriceDetnExchangeRate,134,1,855,aliceblue
856,,ReferenceSDDocument,132,ReferenceSDDocument,134,1,856,aliceblue
857,,SalesDocument,132,SalesDocument,134,1,857,aliceblue
858,,SalesDocumentItem,132,SalesDocumentItem,134,1,858,aliceblue
859,,Material,132,Material,134,1,859,aliceblue
860,,Batch,132,Batch,134,1,860,aliceblue
861,,MaterialGroup,132,MaterialGroup,134,1,861,aliceblue
862,,SalesDocumentItemCategory,132,SalesDocumentItemCategory,134,1,862,aliceblue
863,,SalesDocumentItemType,132,SalesDocumentItemType,134,1,863,aliceblue
864,,ProductHierarchyNode,132,ProductHierarchyNode,134,1,864,aliceblue
865,,RebateBasisAmount,132,RebateBasisAmount,134,1,865,aliceblue
866,,ItemGrossWeight,132,ItemGrossWeight,134,1,866,aliceblue
867,,ItemGrossAmountOfBillingDoc,132,ItemGrossAmountOfBillingDoc,134,1,867,aliceblue
868,,BillingQuantity,132,BillingQuantity,134,1,868,aliceblue
869,,BillingQuantityInBaseUnit,132,BillingQuantityInBaseUnit,134,1,869,aliceblue
870,,Subtotal1Amount,132,Subtotal1Amount,134,1,870,aliceblue
871,,Subtotal2Amount,132,Subtotal2Amount,134,1,871,aliceblue
872,,Subtotal3Amount,132,Subtotal3Amount,134,1,872,aliceblue
873,,Subtotal4Amount,132,Subtotal4Amount,134,1,873,aliceblue
874,,Subtotal5Amount,132,Subtotal5Amount,134,1,874,aliceblue
875,,Subtotal6Amount,132,Subtotal6Amount,134,1,875,aliceblue
876,,MRPRequiredQuantityInBaseUnit,132,MRPRequiredQuantityInBaseUnit,134,1,876,aliceblue
877,,TaxAmount,132,TaxAmount,134,1,877,aliceblue
878,,ItemNetAmountOfBillingDoc,132,ItemNetAmountOfBillingDoc,134,1,878,aliceblue
879,,ItemNetWeight,132,ItemNetWeight,134,1,879,aliceblue
880,,EligibleAmountForCashDiscount,132,EligibleAmountForCashDiscount,134,1,880,aliceblue
881,,CostAmount,132,CostAmount,134,1,881,aliceblue
882,,PricingScaleQuantityInBaseUnit,132,PricingScaleQuantityInBaseUnit,134,1,882,aliceblue
883,,ItemVolume,132,ItemVolume,134,1,883,aliceblue
884,,BillingDocument_1,132,BillingDocument_1,134,1,884,aliceblue
885,,CompanyCode,132,CompanyCode,134,1,885,aliceblue
886,,SalesDistrict,132,SalesDistrict,134,1,886,aliceblue
887,,CreationDate,132,CreationDate,134,1,887,aliceblue
888,,CreatedByUser,132,CreatedByUser,134,1,888,aliceblue
889,,BillingDocumentType,132,BillingDocumentType,134,1,889,aliceblue
890,,BillingDocumentCategory,132,BillingDocumentCategory,134,1,890,aliceblue
891,,IncotermsClassification,132,IncotermsClassification,134,1,891,aliceblue
892,,IncotermsTransferLocation,132,IncotermsTransferLocation,134,1,892,aliceblue
893,,CustomerGroup,132,CustomerGroup,134,1,893,aliceblue
894,,SoldToParty,132,SoldToParty,134,1,894,aliceblue
895,,PayerParty,132,PayerParty,134,1,895,aliceblue
896,,AccountingExchangeRate,132,AccountingExchangeRate,134,1,896,aliceblue
897,,ExchangeRateType,132,ExchangeRateType,134,1,897,aliceblue
898,,Division,132,Division,134,1,898,aliceblue
899,,StatisticsCurrency,132,StatisticsCurrency,134,1,899,aliceblue
900,,SDDocumentCategory,132,SDDocumentCategory,134,1,900,aliceblue
901,,SalesOrganization,132,SalesOrganization,134,1,901,aliceblue
902,,DistributionChannel,132,DistributionChannel,134,1,902,aliceblue
903,,TransactionCurrency,132,TransactionCurrency,134,1,903,aliceblue
904,,SalesOrgCompCode,132,SalesOrgCompCode,134,1,904,aliceblue
905,,Customer,132,Customer,134,1,905,aliceblue
906,,Country,132,Country,134,1,906,aliceblue
907,,FiscalYearVariant,132,FiscalYearVariant,134,1,907,aliceblue
908,,SalesOrganizationCurrency,132,SalesOrganizationCurrency,134,1,908,aliceblue
909,,SalesOrganizationName,132,SalesOrganizationName,134,1,909,aliceblue
910,,MaterialType,132,MaterialType,134,1,910,aliceblue
911,,MaterialBaseUnit,132,MaterialBaseUnit,134,1,911,aliceblue
912,,ProductHierarchy,132,ProductHierarchy,134,1,912,aliceblue
913,,MaterialCategory,132,MaterialCategory,134,1,913,aliceblue
914,,MaterialName,132,MaterialName,134,1,914,aliceblue
915,,Currency,132,Currency,134,1,915,aliceblue
916,,ChartOfAccounts,132,ChartOfAccounts,134,1,916,aliceblue
917,,CreditControlArea,132,CreditControlArea,134,1,917,aliceblue
918,,Company,132,Company,134,1,918,aliceblue
919,,CompanyCodeName,132,CompanyCodeName,134,1,919,aliceblue
920,,MaterialGroupText,132,MaterialGroupText,134,1,920,aliceblue
921,,BillingCategoryText,132,BillingCategoryText,134,1,921,aliceblue
922,,CustomerNumberSoldTo,132,CustomerNumberSoldTo,134,1,922,aliceblue
923,,SoldToAddress,132,SoldToAddress,134,1,923,aliceblue
924,,SoldToCountry,132,SoldToCountry,134,1,924,aliceblue
925,,SoldToRegion,132,SoldToRegion,134,1,925,aliceblue
926,,SoldToCustomerAccountGroup,132,SoldToCustomerAccountGroup,134,1,926,aliceblue
927,,SoldToCity,132,SoldToCity,134,1,927,aliceblue
928,,SoldToCustomerName,132,SoldToCustomerName,134,1,928,aliceblue
929,,PayerAddress,132,PayerAddress,134,1,929,aliceblue
930,,PayerCountry,132,PayerCountry,134,1,930,aliceblue
931,,PayerRegion,132,PayerRegion,134,1,931,aliceblue
932,,PayerCity,132,PayerCity,134,1,932,aliceblue
933,,PayerCustomerName,132,PayerCustomerName,134,1,933,aliceblue
934,,PayerCustomerAccountGroup,132,PayerCustomerAccountGroup,134,1,934,aliceblue
935,,CustomerAddress,132,CustomerAddress,134,1,935,aliceblue
936,,CostomerCountry,132,CostomerCountry,134,1,936,aliceblue
937,,CustomerRegion,132,CustomerRegion,134,1,937,aliceblue
938,,CustomerAccountGroup,132,CustomerAccountGroup,134,1,938,aliceblue
939,,CustomerCity,132,CustomerCity,134,1,939,aliceblue
940,,CustomerName,132,CustomerName,134,1,940,aliceblue
941,,VBTYP,132,VBTYP,134,1,941,aliceblue
942,,ANZFKPOS,132,ANZFKPOS,134,1,942,aliceblue
943,,YEAR,133,YEAR,134,1,943,aliceblue
944,,QUARTER,133,QUARTER,134,1,944,aliceblue
945,,MONTH,133,MONTH,134,1,945,aliceblue
946,,WEEK,133,WEEK,134,1,946,aliceblue
947,,WEEK_YEAR,133,WEEK_YEAR,134,1,947,aliceblue
948,,DAY_OF_WEEK,133,DAY_OF_WEEK,134,1,948,aliceblue
949,,DAY,133,DAY,134,1,949,aliceblue
950,,CALQUARTER,133,CALQUARTER,134,1,950,aliceblue
951,,CALMONTH,133,CALMONTH,134,1,951,aliceblue
952,,CALWEEK,133,CALWEEK,134,1,952,aliceblue
953,,DATE_SAP,133,InvoiceListBillingDate,134,1,953,aliceblue
954,,BillingDocument,134,BillingDocument,135,1,954,aliceblue
955,,BillingDocumentItem,134,BillingDocumentItem,135,1,955,aliceblue
956,,BillingQuantityUnit,134,BillingQuantityUnit,135,1,956,aliceblue
957,,BaseUnit,134,BaseUnit,135,1,957,aliceblue
958,,ItemWeightUnit,134,ItemWeightUnit,135,1,958,aliceblue
959,,ItemVolumeUnit,134,ItemVolumeUnit,135,1,959,aliceblue
960,,PricingDate,134,PricingDate,135,1,960,aliceblue
961,,ServicesRenderedDate,134,ServicesRenderedDate,135,1,961,aliceblue
962,,ReferenceSDDocument,134,ReferenceSDDocument,135,1,962,aliceblue
963,,SalesDocument,134,SalesDocument,135,1,963,aliceblue
964,,SalesDocumentItem,134,SalesDocumentItem,135,1,964,aliceblue
965,,Material,134,Material,135,1,965,aliceblue
966,,Batch,134,Batch,135,1,966,aliceblue
967,,MaterialGroup,134,MaterialGroup,135,1,967,aliceblue
968,,SalesDocumentItemCategory,134,SalesDocumentItemCategory,135,1,968,aliceblue
969,,SalesDocumentItemType,134,SalesDocumentItemType,135,1,969,aliceblue
970,,ProductHierarchyNode,134,ProductHierarchyNode,135,1,970,aliceblue
971,,HeaderBillingDocument,134,HeaderBillingDocument,135,1,971,aliceblue
972,,CompanyCode,134,CompanyCode,135,1,972,aliceblue
973,,SalesDistrict,134,SalesDistrict,135,1,973,aliceblue
974,,CreationDate,134,CreationDate,135,1,974,aliceblue
975,,CreatedByUser,134,CreatedByUser,135,1,975,aliceblue
976,,BillingDocumentType,134,BillingDocumentType,135,1,976,aliceblue
977,,InvoiceListBillingDate,134,InvoiceListBillingDate,135,1,977,aliceblue
978,,BillingDocumentCategory,134,BillingDocumentCategory,135,1,978,aliceblue
979,,IncotermsClassification,134,IncotermsClassification,135,1,979,aliceblue
980,,IncotermsTransferLocation,134,IncotermsTransferLocation,135,1,980,aliceblue
981,,CustomerGroup,134,CustomerGroup,135,1,981,aliceblue
982,,SoldToParty,134,SoldToParty,135,1,982,aliceblue
983,,PayerParty,134,PayerParty,135,1,983,aliceblue
984,,ExchangeRateType,134,ExchangeRateType,135,1,984,aliceblue
985,,Division,134,Division,135,1,985,aliceblue
986,,StatisticsCurrency,134,StatisticsCurrency,135,1,986,aliceblue
987,,SDDocumentCategory,134,SDDocumentCategory,135,1,987,aliceblue
988,,SalesOrganization,134,SalesOrganization,135,1,988,aliceblue
989,,DistributionChannel,134,DistributionChannel,135,1,989,aliceblue
990,,TransactionCurrency,134,TransactionCurrency,135,1,990,aliceblue
991,,SalesOrgCompCode,134,SalesOrgCompCode,135,1,991,aliceblue
992,,Customer,134,Customer,135,1,992,aliceblue
993,,Country,134,Country,135,1,993,aliceblue
994,,FiscalYearVariant,134,FiscalYearVariant,135,1,994,aliceblue
995,,SalesOrganizationCurrency,134,SalesOrganizationCurrency,135,1,995,aliceblue
996,,SalesOrganizationName,134,SalesOrganizationName,135,1,996,aliceblue
997,,MaterialType,134,MaterialType,135,1,997,aliceblue
998,,MaterialBaseUnit,134,MaterialBaseUnit,135,1,998,aliceblue
999,,ProductHierarchy,134,ProductHierarchy,135,1,999,aliceblue
1000,,MaterialCategory,134,MaterialCategory,135,1,1000,aliceblue
1001,,MaterialName,134,MaterialName,135,1,1001,aliceblue
1002,,Currency,134,Currency,135,1,1002,aliceblue
1003,,ChartOfAccounts,134,ChartOfAccounts,135,1,1003,aliceblue
1004,,CreditControlArea,134,CreditControlArea,135,1,1004,aliceblue
1005,,Company,134,Company,135,1,1005,aliceblue
1006,,CompanyCodeName,134,CompanyCodeName,135,1,1006,aliceblue
1007,,MaterialGroupText,134,MaterialGroupText,135,1,1007,aliceblue
1008,,BillingCategoryText,134,BillingCategoryText,135,1,1008,aliceblue
1009,,CustomerNumberSoldTo,134,CustomerNumberSoldTo,135,1,1009,aliceblue
1010,,SoldToAddress,134,SoldToAddress,135,1,1010,aliceblue
1011,,SoldToCountry,134,SoldToCountry,135,1,1011,aliceblue
1012,,SoldToRegion,134,SoldToRegion,135,1,1012,aliceblue
1013,,SoldToCustomerAccountGroup,134,SoldToCustomerAccountGroup,135,1,1013,aliceblue
1014,,SoldToCity,134,SoldToCity,135,1,1014,aliceblue
1015,,SoldToCustomerName,134,SoldToCustomerName,135,1,1015,aliceblue
1016,,PayerAddress,134,PayerAddress,135,1,1016,aliceblue
1017,,PayerCountry,134,PayerCountry,135,1,1017,aliceblue
1018,,PayerRegion,134,PayerRegion,135,1,1018,aliceblue
1019,,PayerCity,134,PayerCity,135,1,1019,aliceblue
1020,,PayerCustomerName,134,PayerCustomerName,135,1,1020,aliceblue
1021,,PayerCustomerAccountGroup,134,PayerCustomerAccountGroup,135,1,1021,aliceblue
1022,,CustomerAddress,134,CustomerAddress,135,1,1022,aliceblue
1023,,CostomerCountry,134,CostomerCountry,135,1,1023,aliceblue
1024,,CustomerRegion,134,CustomerRegion,135,1,1024,aliceblue
1025,,CustomerAccountGroup,134,CustomerAccountGroup,135,1,1025,aliceblue
1026,,CustomerCity,134,CustomerCity,135,1,1026,aliceblue
1027,,CustomerName,134,CustomerName,135,1,1027,aliceblue
1028,,Year,134,Year,135,1,1028,aliceblue
1029,,Quarter,134,Quarter,135,1,1029,aliceblue
1030,,Month,134,Month,135,1,1030,aliceblue
1031,,WEEK,134,WEEK,135,1,1031,aliceblue
1032,,WEEK_YEAR,134,WEEK_YEAR,135,1,1032,aliceblue
1033,,DAY_OF_WEEK,134,DAY_OF_WEEK,135,1,1033,aliceblue
1034,,DAY,134,DAY,135,1,1034,aliceblue
1035,,CALQUARTER,134,CALQUARTER,135,1,1035,aliceblue
1036,,CALMONTH,134,CALMONTH,135,1,1036,aliceblue
1037,,CALWEEK,134,CALWEEK,135,1,1037,aliceblue
1038,,MonthName,134,MonthName,135,1,1038,aliceblue
1039,,Date,134,Date,135,1,1039,aliceblue
1040,,VBTYP,134,VBTYP,135,1,1040,aliceblue
