,TRANSFORMATION,SOURCE_FIELD,SOURCE_NODE,TARGET_FIELD,TARGET_NODE,LINK_VALUE,ROW_ID,COLOR
708,,PayerCustomerNumber,107,PayerParty,108,1,708,aliceblue
709,,Address,68,CustomerAddress,109,1,709,aliceblue
710,,Country,68,CostomerCountry,109,1,710,aliceblue
711,,Region,68,CustomerRegion,109,1,711,aliceblue
712,,City,68,CustomerCity,109,1,712,aliceblue
713,,CustomerNumber,68,CustomerNumber,109,1,713,aliceblue
714,,CustomerAccountGroup,68,CustomerAccountGroup,109,1,714,aliceblue
715,,CustomerName,68,CustomerName,109,1,715,aliceblue
716,,Customer,108,Customer,110,1,716,aliceblue
717,,BillingDocument,108,BillingDocument,110,1,717,aliceblue
718,,BillingDocumentItem,108,BillingDocumentItem,110,1,718,aliceblue
719,,BillingQuantityUnit,108,BillingQuantityUnit,110,1,719,aliceblue
720,,BillingToBaseQuantityNumrtr,108,BillingToBaseQuantityNumrtr,110,1,720,aliceblue
721,,BillingToBaseQuantityDnmntr,108,BillingToBaseQuantityDnmntr,110,1,721,aliceblue
722,,BaseUnit,108,BaseUnit,110,1,722,aliceblue
723,,ItemWeightUnit,108,ItemWeightUnit,110,1,723,aliceblue
724,,ItemVolumeUnit,108,ItemVolumeUnit,110,1,724,aliceblue
725,,PricingDate,108,PricingDate,110,1,725,aliceblue
726,,ServicesRenderedDate,108,ServicesRenderedDate,110,1,726,aliceblue
727,,PriceDetnExchangeRate,108,PriceDetnExchangeRate,110,1,727,aliceblue
728,,ReferenceSDDocument,108,ReferenceSDDocument,110,1,728,aliceblue
729,,SalesDocument,108,SalesDocument,110,1,729,aliceblue
730,,SalesDocumentItem,108,SalesDocumentItem,110,1,730,aliceblue
731,,Material,108,Material,110,1,731,aliceblue
732,,Batch,108,Batch,110,1,732,aliceblue
733,,MaterialGroup,108,MaterialGroup,110,1,733,aliceblue
734,,SalesDocumentItemCategory,108,SalesDocumentItemCategory,110,1,734,aliceblue
735,,SalesDocumentItemType,108,SalesDocumentItemType,110,1,735,aliceblue
736,,ProductHierarchyNode,108,ProductHierarchyNode,110,1,736,aliceblue
737,,RebateBasisAmount,108,RebateBasisAmount,110,1,737,aliceblue
738,,ItemGrossWeight,108,ItemGrossWeight,110,1,738,aliceblue
739,,ItemGrossAmountOfBillingDoc,108,ItemGrossAmountOfBillingDoc,110,1,739,aliceblue
740,,BillingQuantity,108,BillingQuantity,110,1,740,aliceblue
741,,BillingQuantityInBaseUnit,108,BillingQuantityInBaseUnit,110,1,741,aliceblue
742,,Subtotal1Amount,108,Subtotal1Amount,110,1,742,aliceblue
743,,Subtotal2Amount,108,Subtotal2Amount,110,1,743,aliceblue
744,,Subtotal3Amount,108,Subtotal3Amount,110,1,744,aliceblue
745,,Subtotal4Amount,108,Subtotal4Amount,110,1,745,aliceblue
746,,Subtotal5Amount,108,Subtotal5Amount,110,1,746,aliceblue
747,,Subtotal6Amount,108,Subtotal6Amount,110,1,747,aliceblue
748,,MRPRequiredQuantityInBaseUnit,108,MRPRequiredQuantityInBaseUnit,110,1,748,aliceblue
749,,TaxAmount,108,TaxAmount,110,1,749,aliceblue
750,,ItemNetAmountOfBillingDoc,108,ItemNetAmountOfBillingDoc,110,1,750,aliceblue
751,,ItemNetWeight,108,ItemNetWeight,110,1,751,aliceblue
752,,EligibleAmountForCashDiscount,108,EligibleAmountForCashDiscount,110,1,752,aliceblue
753,,CostAmount,108,CostAmount,110,1,753,aliceblue
754,,PricingScaleQuantityInBaseUnit,108,PricingScaleQuantityInBaseUnit,110,1,754,aliceblue
755,,ItemVolume,108,ItemVolume,110,1,755,aliceblue
756,,BillingDocument_1,108,BillingDocument_1,110,1,756,aliceblue
757,,CompanyCode,108,CompanyCode,110,1,757,aliceblue
758,,SalesDistrict,108,SalesDistrict,110,1,758,aliceblue
759,,CreationDate,108,CreationDate,110,1,759,aliceblue
760,,CreatedByUser,108,CreatedByUser,110,1,760,aliceblue
761,,BillingDocumentType,108,BillingDocumentType,110,1,761,aliceblue
762,,InvoiceListBillingDate,108,InvoiceListBillingDate,110,1,762,aliceblue
763,,BillingDocumentCategory,108,BillingDocumentCategory,110,1,763,aliceblue
764,,IncotermsClassification,108,IncotermsClassification,110,1,764,aliceblue
765,,IncotermsTransferLocation,108,IncotermsTransferLocation,110,1,765,aliceblue
766,,CustomerGroup,108,CustomerGroup,110,1,766,aliceblue
767,,SoldToParty,108,SoldToParty,110,1,767,aliceblue
768,,PayerParty,108,PayerParty,110,1,768,aliceblue
769,,AccountingExchangeRate,108,AccountingExchangeRate,110,1,769,aliceblue
770,,ExchangeRateType,108,ExchangeRateType,110,1,770,aliceblue
771,,Division,108,Division,110,1,771,aliceblue
772,,StatisticsCurrency,108,StatisticsCurrency,110,1,772,aliceblue
773,,SDDocumentCategory,108,SDDocumentCategory,110,1,773,aliceblue
774,,SalesOrganization,108,SalesOrganization,110,1,774,aliceblue
775,,DistributionChannel,108,DistributionChannel,110,1,775,aliceblue
776,,TransactionCurrency,108,TransactionCurrency,110,1,776,aliceblue
777,,SalesOrgCompCode,108,SalesOrgCompCode,110,1,777,aliceblue
778,,Country,108,Country,110,1,778,aliceblue
779,,FiscalYearVariant,108,FiscalYearVariant,110,1,779,aliceblue
780,,SalesOrganizationCurrency,108,SalesOrganizationCurrency,110,1,780,aliceblue
781,,SalesOrganizationName,108,SalesOrganizationName,110,1,781,aliceblue
782,,MaterialType,108,MaterialType,110,1,782,aliceblue
783,,MaterialBaseUnit,108,MaterialBaseUnit,110,1,783,aliceblue
784,,ProductHierarchy,108,ProductHierarchy,110,1,784,aliceblue
785,,MaterialCategory,108,MaterialCategory,110,1,785,aliceblue
786,,MaterialName,108,MaterialName,110,1,786,aliceblue
787,,Currency,108,Currency,110,1,787,aliceblue
788,,ChartOfAccounts,108,ChartOfAccounts,110,1,788,aliceblue
789,,CreditControlArea,108,CreditControlArea,110,1,789,aliceblue
790,,Company,108,Company,110,1,790,aliceblue
791,,CompanyCodeName,108,CompanyCodeName,110,1,791,aliceblue
792,,MaterialGroupText,108,MaterialGroupText,110,1,792,aliceblue
793,,BillingCategoryText,108,BillingCategoryText,110,1,793,aliceblue
794,,CustomerNumberSoldTo,108,CustomerNumberSoldTo,110,1,794,aliceblue
795,,SoldToAddress,108,SoldToAddress,110,1,795,aliceblue
796,,SoldToCountry,108,SoldToCountry,110,1,796,aliceblue
797,,SoldToRegion,108,SoldToRegion,110,1,797,aliceblue
798,,SoldToCustomerAccountGroup,108,SoldToCustomerAccountGroup,110,1,798,aliceblue
799,,SoldToCity,108,SoldToCity,110,1,799,aliceblue
800,,SoldToCustomerName,108,SoldToCustomerName,110,1,800,aliceblue
801,,PayerAddress,108,PayerAddress,110,1,801,aliceblue
802,,PayerCountry,108,PayerCountry,110,1,802,aliceblue
803,,PayerRegion,108,PayerRegion,110,1,803,aliceblue
804,,PayerCity,108,PayerCity,110,1,804,aliceblue
805,,PayerCustomerName,108,PayerCustomerName,110,1,805,aliceblue
806,,PayerCustomerAccountGroup,108,PayerCustomerAccountGroup,110,1,806,aliceblue
807,,CustomerAddress,109,CustomerAddress,110,1,807,aliceblue
808,,CostomerCountry,109,CostomerCountry,110,1,808,aliceblue
809,,CustomerRegion,109,CustomerRegion,110,1,809,aliceblue
810,,CustomerAccountGroup,109,CustomerAccountGroup,110,1,810,aliceblue
811,,CustomerCity,109,CustomerCity,110,1,811,aliceblue
812,,CustomerName,109,CustomerName,110,1,812,aliceblue
813,,CustomerNumber,109,Customer,110,1,813,aliceblue
814,,DATE_SAP,69,DATE_SAP,111,1,814,aliceblue
815,,YEAR,69,YEAR,111,1,815,aliceblue
816,,QUARTER,69,QUARTER,111,1,816,aliceblue
817,,MONTH,69,MONTH,111,1,817,aliceblue
818,,WEEK,69,WEEK,111,1,818,aliceblue
819,,WEEK_YEAR,69,WEEK_YEAR,111,1,819,aliceblue
820,,DAY_OF_WEEK,69,DAY_OF_WEEK,111,1,820,aliceblue
821,,DAY,69,DAY,111,1,821,aliceblue
822,,CALQUARTER,69,CALQUARTER,111,1,822,aliceblue
823,,CALMONTH,69,CALMONTH,111,1,823,aliceblue
824,,CALWEEK,69,CALWEEK,111,1,824,aliceblue
825,,InvoiceListBillingDate,110,InvoiceListBillingDate,112,1,825,aliceblue
826,,BillingDocument,110,BillingDocument,112,1,826,aliceblue
827,,BillingDocumentItem,110,BillingDocumentItem,112,1,827,aliceblue
828,,BillingQuantityUnit,110,BillingQuantityUnit,112,1,828,aliceblue
829,,BillingToBaseQuantityNumrtr,110,BillingToBaseQuantityNumrtr,112,1,829,aliceblue
830,,BillingToBaseQuantityDnmntr,110,BillingToBaseQuantityDnmntr,112,1,830,aliceblue
831,,BaseUnit,110,BaseUnit,112,1,831,aliceblue
832,,ItemWeightUnit,110,ItemWeightUnit,112,1,832,aliceblue
833,,ItemVolumeUnit,110,ItemVolumeUnit,112,1,833,aliceblue
834,,PricingDate,110,PricingDate,112,1,834,aliceblue
835,,ServicesRenderedDate,110,ServicesRenderedDate,112,1,835,aliceblue
836,,PriceDetnExchangeRate,110,PriceDetnExchangeRate,112,1,836,aliceblue
837,,ReferenceSDDocument,110,ReferenceSDDocument,112,1,837,aliceblue
838,,SalesDocument,110,SalesDocument,112,1,838,aliceblue
839,,SalesDocumentItem,110,SalesDocumentItem,112,1,839,aliceblue
840,,Material,110,Material,112,1,840,aliceblue
841,,Batch,110,Batch,112,1,841,aliceblue
842,,MaterialGroup,110,MaterialGroup,112,1,842,aliceblue
843,,SalesDocumentItemCategory,110,SalesDocumentItemCategory,112,1,843,aliceblue
844,,SalesDocumentItemType,110,SalesDocumentItemType,112,1,844,aliceblue
845,,ProductHierarchyNode,110,ProductHierarchyNode,112,1,845,aliceblue
846,,RebateBasisAmount,110,RebateBasisAmount,112,1,846,aliceblue
847,,ItemGrossWeight,110,ItemGrossWeight,112,1,847,aliceblue
848,,ItemGrossAmountOfBillingDoc,110,ItemGrossAmountOfBillingDoc,112,1,848,aliceblue
849,,BillingQuantity,110,BillingQuantity,112,1,849,aliceblue
850,,BillingQuantityInBaseUnit,110,BillingQuantityInBaseUnit,112,1,850,aliceblue
851,,Subtotal1Amount,110,Subtotal1Amount,112,1,851,aliceblue
852,,Subtotal2Amount,110,Subtotal2Amount,112,1,852,aliceblue
853,,Subtotal3Amount,110,Subtotal3Amount,112,1,853,aliceblue
854,,Subtotal4Amount,110,Subtotal4Amount,112,1,854,aliceblue
855,,Subtotal5Amount,110,Subtotal5Amount,112,1,855,aliceblue
856,,Subtotal6Amount,110,Subtotal6Amount,112,1,856,aliceblue
857,,MRPRequiredQuantityInBaseUnit,110,MRPRequiredQuantityInBaseUnit,112,1,857,aliceblue
858,,TaxAmount,110,TaxAmount,112,1,858,aliceblue
859,,ItemNetAmountOfBillingDoc,110,ItemNetAmountOfBillingDoc,112,1,859,aliceblue
860,,ItemNetWeight,110,ItemNetWeight,112,1,860,aliceblue
861,,EligibleAmountForCashDiscount,110,EligibleAmountForCashDiscount,112,1,861,aliceblue
862,,CostAmount,110,CostAmount,112,1,862,aliceblue
863,,PricingScaleQuantityInBaseUnit,110,PricingScaleQuantityInBaseUnit,112,1,863,aliceblue
864,,ItemVolume,110,ItemVolume,112,1,864,aliceblue
865,,BillingDocument_1,110,BillingDocument_1,112,1,865,aliceblue
866,,CompanyCode,110,CompanyCode,112,1,866,aliceblue
867,,SalesDistrict,110,SalesDistrict,112,1,867,aliceblue
868,,CreationDate,110,CreationDate,112,1,868,aliceblue
869,,CreatedByUser,110,CreatedByUser,112,1,869,aliceblue
870,,BillingDocumentType,110,BillingDocumentType,112,1,870,aliceblue
871,,BillingDocumentCategory,110,BillingDocumentCategory,112,1,871,aliceblue
872,,IncotermsClassification,110,IncotermsClassification,112,1,872,aliceblue
873,,IncotermsTransferLocation,110,IncotermsTransferLocation,112,1,873,aliceblue
874,,CustomerGroup,110,CustomerGroup,112,1,874,aliceblue
875,,SoldToParty,110,SoldToParty,112,1,875,aliceblue
876,,PayerParty,110,PayerParty,112,1,876,aliceblue
877,,AccountingExchangeRate,110,AccountingExchangeRate,112,1,877,aliceblue
878,,ExchangeRateType,110,ExchangeRateType,112,1,878,aliceblue
879,,Division,110,Division,112,1,879,aliceblue
880,,StatisticsCurrency,110,StatisticsCurrency,112,1,880,aliceblue
881,,SDDocumentCategory,110,SDDocumentCategory,112,1,881,aliceblue
882,,SalesOrganization,110,SalesOrganization,112,1,882,aliceblue
883,,DistributionChannel,110,DistributionChannel,112,1,883,aliceblue
884,,TransactionCurrency,110,TransactionCurrency,112,1,884,aliceblue
885,,SalesOrgCompCode,110,SalesOrgCompCode,112,1,885,aliceblue
886,,Customer,110,Customer,112,1,886,aliceblue
887,,Country,110,Country,112,1,887,aliceblue
888,,FiscalYearVariant,110,FiscalYearVariant,112,1,888,aliceblue
889,,SalesOrganizationCurrency,110,SalesOrganizationCurrency,112,1,889,aliceblue
890,,SalesOrganizationName,110,SalesOrganizationName,112,1,890,aliceblue
891,,MaterialType,110,MaterialType,112,1,891,aliceblue
892,,MaterialBaseUnit,110,MaterialBaseUnit,112,1,892,aliceblue
893,,ProductHierarchy,110,ProductHierarchy,112,1,893,aliceblue
894,,MaterialCategory,110,MaterialCategory,112,1,894,aliceblue
895,,MaterialName,110,MaterialName,112,1,895,aliceblue
896,,Currency,110,Currency,112,1,896,aliceblue
897,,ChartOfAccounts,110,ChartOfAccounts,112,1,897,aliceblue
898,,CreditControlArea,110,CreditControlArea,112,1,898,aliceblue
899,,Company,110,Company,112,1,899,aliceblue
900,,CompanyCodeName,110,CompanyCodeName,112,1,900,aliceblue
901,,MaterialGroupText,110,MaterialGroupText,112,1,901,aliceblue
902,,BillingCategoryText,110,BillingCategoryText,112,1,902,aliceblue
903,,CustomerNumberSoldTo,110,CustomerNumberSoldTo,112,1,903,aliceblue
904,,SoldToAddress,110,SoldToAddress,112,1,904,aliceblue
905,,SoldToCountry,110,SoldToCountry,112,1,905,aliceblue
906,,SoldToRegion,110,SoldToRegion,112,1,906,aliceblue
907,,SoldToCustomerAccountGroup,110,SoldToCustomerAccountGroup,112,1,907,aliceblue
908,,SoldToCity,110,SoldToCity,112,1,908,aliceblue
909,,SoldToCustomerName,110,SoldToCustomerName,112,1,909,aliceblue
910,,PayerAddress,110,PayerAddress,112,1,910,aliceblue
911,,PayerCountry,110,PayerCountry,112,1,911,aliceblue
912,,PayerRegion,110,PayerRegion,112,1,912,aliceblue
913,,PayerCity,110,PayerCity,112,1,913,aliceblue
914,,PayerCustomerName,110,PayerCustomerName,112,1,914,aliceblue
915,,PayerCustomerAccountGroup,110,PayerCustomerAccountGroup,112,1,915,aliceblue
916,,CustomerAddress,110,CustomerAddress,112,1,916,aliceblue
917,,CostomerCountry,110,CostomerCountry,112,1,917,aliceblue
918,,CustomerRegion,110,CustomerRegion,112,1,918,aliceblue
919,,CustomerAccountGroup,110,CustomerAccountGroup,112,1,919,aliceblue
920,,CustomerCity,110,CustomerCity,112,1,920,aliceblue
921,,CustomerName,110,CustomerName,112,1,921,aliceblue
922,,YEAR,111,YEAR,112,1,922,aliceblue
923,,QUARTER,111,QUARTER,112,1,923,aliceblue
924,,MONTH,111,MONTH,112,1,924,aliceblue
925,,WEEK,111,WEEK,112,1,925,aliceblue
926,,WEEK_YEAR,111,WEEK_YEAR,112,1,926,aliceblue
927,,DAY_OF_WEEK,111,DAY_OF_WEEK,112,1,927,aliceblue
928,,DAY,111,DAY,112,1,928,aliceblue
929,,CALQUARTER,111,CALQUARTER,112,1,929,aliceblue
930,,CALMONTH,111,CALMONTH,112,1,930,aliceblue
931,,CALWEEK,111,CALWEEK,112,1,931,aliceblue
932,,DATE_SAP,111,InvoiceListBillingDate,112,1,932,aliceblue
933,,CreditMemo,112,CreditMemo,113,1,933,aliceblue
934,,CreditMemoItem,112,CreditMemoItem,113,1,934,aliceblue
935,,BillingQuantityUnit,112,BillingQuantityUnit,113,1,935,aliceblue
936,,BaseUnit,112,BaseUnit,113,1,936,aliceblue
937,,ItemWeightUnit,112,ItemWeightUnit,113,1,937,aliceblue
938,,ItemVolumeUnit,112,ItemVolumeUnit,113,1,938,aliceblue
939,,PricingDate,112,PricingDate,113,1,939,aliceblue
940,,ServicesRenderedDate,112,ServicesRenderedDate,113,1,940,aliceblue
941,,ReferenceSDDocument,112,ReferenceSDDocument,113,1,941,aliceblue
942,,SalesDocument,112,SalesDocument,113,1,942,aliceblue
943,,SalesDocumentItem,112,SalesDocumentItem,113,1,943,aliceblue
944,,Material,112,Material,113,1,944,aliceblue
945,,Batch,112,Batch,113,1,945,aliceblue
946,,MaterialGroup,112,MaterialGroup,113,1,946,aliceblue
947,,SalesDocumentItemCategory,112,SalesDocumentItemCategory,113,1,947,aliceblue
948,,SalesDocumentItemType,112,SalesDocumentItemType,113,1,948,aliceblue
949,,ProductHierarchyNode,112,ProductHierarchyNode,113,1,949,aliceblue
950,,HeaderBillingDocument,112,HeaderBillingDocument,113,1,950,aliceblue
951,,CompanyCode,112,CompanyCode,113,1,951,aliceblue
952,,SalesDistrict,112,SalesDistrict,113,1,952,aliceblue
953,,CreationDate,112,CreationDate,113,1,953,aliceblue
954,,CreatedByUser,112,CreatedByUser,113,1,954,aliceblue
955,,CreditMemoType,112,CreditMemoType,113,1,955,aliceblue
956,,CreditMemoDate,112,CreditMemoDate,113,1,956,aliceblue
957,,CreditMemoCategory,112,CreditMemoCategory,113,1,957,aliceblue
958,,IncotermsClassification,112,IncotermsClassification,113,1,958,aliceblue
959,,IncotermsTransferLocation,112,IncotermsTransferLocation,113,1,959,aliceblue
960,,CustomerGroup,112,CustomerGroup,113,1,960,aliceblue
961,,SoldToParty,112,SoldToParty,113,1,961,aliceblue
962,,PayerParty,112,PayerParty,113,1,962,aliceblue
963,,ExchangeRateType,112,ExchangeRateType,113,1,963,aliceblue
964,,Division,112,Division,113,1,964,aliceblue
965,,StatisticsCurrency,112,StatisticsCurrency,113,1,965,aliceblue
966,,SDDocumentCategory,112,SDDocumentCategory,113,1,966,aliceblue
967,,SalesOrganization,112,SalesOrganization,113,1,967,aliceblue
968,,DistributionChannel,112,DistributionChannel,113,1,968,aliceblue
969,,TransactionCurrency,112,TransactionCurrency,113,1,969,aliceblue
970,,SalesOrgCompCode,112,SalesOrgCompCode,113,1,970,aliceblue
971,,Customer,112,Customer,113,1,971,aliceblue
972,,Country,112,Country,113,1,972,aliceblue
973,,FiscalYearVariant,112,FiscalYearVariant,113,1,973,aliceblue
974,,SalesOrganizationCurrency,112,SalesOrganizationCurrency,113,1,974,aliceblue
975,,SalesOrganizationName,112,SalesOrganizationName,113,1,975,aliceblue
976,,MaterialType,112,MaterialType,113,1,976,aliceblue
977,,MaterialBaseUnit,112,MaterialBaseUnit,113,1,977,aliceblue
978,,ProductHierarchy,112,ProductHierarchy,113,1,978,aliceblue
979,,MaterialCategory,112,MaterialCategory,113,1,979,aliceblue
980,,MaterialName,112,MaterialName,113,1,980,aliceblue
981,,Currency,112,Currency,113,1,981,aliceblue
982,,ChartOfAccounts,112,ChartOfAccounts,113,1,982,aliceblue
983,,CreditControlArea,112,CreditControlArea,113,1,983,aliceblue
984,,Company,112,Company,113,1,984,aliceblue
985,,CompanyCodeName,112,CompanyCodeName,113,1,985,aliceblue
986,,MaterialGroupText,112,MaterialGroupText,113,1,986,aliceblue
987,,BillingCategoryText,112,BillingCategoryText,113,1,987,aliceblue
988,,CustomerNumberSoldTo,112,CustomerNumberSoldTo,113,1,988,aliceblue
989,,SoldToAddress,112,SoldToAddress,113,1,989,aliceblue
990,,SoldToCountry,112,SoldToCountry,113,1,990,aliceblue
991,,SoldToRegion,112,SoldToRegion,113,1,991,aliceblue
992,,SoldToCustomerAccountGroup,112,SoldToCustomerAccountGroup,113,1,992,aliceblue
993,,SoldToCity,112,SoldToCity,113,1,993,aliceblue
994,,SoldToCustomerName,112,SoldToCustomerName,113,1,994,aliceblue
995,,PayerAddress,112,PayerAddress,113,1,995,aliceblue
996,,PayerCountry,112,PayerCountry,113,1,996,aliceblue
997,,PayerRegion,112,PayerRegion,113,1,997,aliceblue
998,,PayerCity,112,PayerCity,113,1,998,aliceblue
999,,PayerCustomerName,112,PayerCustomerName,113,1,999,aliceblue
1000,,PayerCustomerAccountGroup,112,PayerCustomerAccountGroup,113,1,1000,aliceblue
1001,,CustomerAddress,112,CustomerAddress,113,1,1001,aliceblue
1002,,CostomerCountry,112,CostomerCountry,113,1,1002,aliceblue
1003,,CustomerRegion,112,CustomerRegion,113,1,1003,aliceblue
1004,,CustomerAccountGroup,112,CustomerAccountGroup,113,1,1004,aliceblue
1005,,CustomerCity,112,CustomerCity,113,1,1005,aliceblue
1006,,CustomerName,112,CustomerName,113,1,1006,aliceblue
1007,,Year,112,Year,113,1,1007,aliceblue
1008,,Quarter,112,Quarter,113,1,1008,aliceblue
1009,,Month,112,Month,113,1,1009,aliceblue
1010,,Week,112,Week,113,1,1010,aliceblue
1011,,WEEK_YEAR,112,WEEK_YEAR,113,1,1011,aliceblue
1012,,DAY_OF_WEEK,112,DAY_OF_WEEK,113,1,1012,aliceblue
1013,,Day,112,Day,113,1,1013,aliceblue
1014,,CALQUARTER,112,CALQUARTER,113,1,1014,aliceblue
1015,,CALMONTH,112,CALMONTH,113,1,1015,aliceblue
1016,,CALWEEK,112,CALWEEK,113,1,1016,aliceblue
1017,,MonthName,112,MonthName,113,1,1017,aliceblue
1018,,Date,112,Date,113,1,1018,aliceblue
