,TRANSFORMATION,SOURCE_FIELD,SOURCE_NODE,TARGET_FIELD,TARGET_NODE,LINK_VALUE,ROW_ID,COLOR
0,,LANGU,6,LANGU,7,1,0,aliceblue
1,,KEY1,6,KEY1,7,1,1,aliceblue
2,,BillingCategoryText,6,BillingCategoryText,7,1,2,aliceblue
